ID_NOTICE_CAN
20196546
2019509953
2019124213
2019419606
2019292116
2019408349
201997955
2019488385
20193800
2019613381
2019167597
2019551384
2019199626
2019532267
2019328370
2019587816
2019320775
2019101866
2019136157
201955950
2019218510
2019613332
2019622657
2019332146
2019539337
2019292176
2019225258
2019240338
2019452666
2019273280
2019369467
2019195058
2019567138
2019595119
2019404611
2019364125
2019506510
2019175208
201972486
2019112883
2019332033
2019549358
2019571100
2019523746
2019428354
2019556058
2019519854
2019567055
2019508416
2019103442
2019134659
2019176053
2019282157
2019174438
201999651
201946430
2019323992
2019430715
2019450136
2019429248
2019105935
2019532225
201933543
201964537
2019383333
2019542779
2019418912
2019554121
2019112927
2019316119
2019318712
20192718
2019102677
2019406266
2019375531
2019534831
2019539398
2019327629
2019563838
2019426136
2019313819
2019500254
2019478404
2019276043
2019287561
2019617951
2019471327
2019330542
2019529999
2019227737
2019186070
201997661
2019597000
2019193469
2019205813
201978420
2019238117
2019108146
201995117
2019227901
2019348329
2019509958
2019510035
2019262347
2019424071
2019205942
2019600112
2019236155
201950182
2019271752
2019392409
2019496258
2019466101
201929125
2019404556
2019176535
2019126594
2019600960
20193193
2019377615
2019450352
2019387575
2019344499
2019265032
2019301449
2019581128
20193192
2019165017
2019537208
201910331
2019613078
2019308126
2019119218
2019270369
2019376781
2019310338
201997943
2019312988
2019147195
20194949
2019619174
2019337126
2019521610
2019210716
2019421861
2019387379
2019255555
2019190589
2019430490
2019407290
2019319041
2019482265
2019352778
2019237014
2019501726
2019166455
2019303989
2019613084
2019353821
2019215634
2019349353
2019275504
2019613395
2019381411
2019893
2019137084
201942943
2019199799
2019293651
201955203
2019402470
2019586287
2019391050
2019117871
2019165893
2019502539
2019159348
2019617459
2019156298
2019269298
2019189834
201930868
2019555803
2019298704
2019111748
2019435735
201952686
201944411
2019475792
2019366858
2019497218
2019340537
2019341962
2019444527
2019561708
2019355316
2019114712
201914787
2019598579
2019588662
2019516292
2019172330
2019519912
2019301684
2019343086
201923660
2019501670
2019178992
2019208891
2019238117
2019266098
201939789
2019468352
2019546926
2019544358
2019544363
20198295
201917045
2019483196
2019290781
201947786
201936284
2019451702
2019356694
2019265288
201991476
2019529696
2019338274
2019440631
2019287562
2019504193
2019620080
2019176529
2019549379
2019172558
2019173149
2019329187
2019589628
2019546710
2019524537
201932647
2019525213
201924709
2019260463
20191297
2019502589
201967819
201922166
2019450874
2019356789
201915625
2019361788
2019132198
201939106
2019463879
2019119182
2019601058
2019452105
2019471334
2019126545
2019498986
2019559985
2019159354
2019262909
2019582889
2019268248
2019501670
2019234310
201919497
2019524387
2019301204
201955231
2019513118
2019213620
201961957
2019539684
2019283566
2019559359
2019487236
2019318672
2019428174
2019578598
2019527392
2019507199
2019363441
2019166639
201978562
2019528147
201946464
2019493194
2019450200
2019406301
2019319041
2019268310
201943862
2019329187
2019496293
2019169118
2019254726
2019523831
2019114639
2019541833
2019440605
2019175996
2019338054
2019113165
2019549382
2019112258
2019608938
2019180494
2019327865
2019172626
2019293097
201928597
2019311239
2019473662
2019197475
2019595811
201955020
2019213712
2019504546
2019606710
2019452736
2019608804
2019221379
2019617970
2019513977
201923562
2019571146
2019213006
2019613478
201953517
2019485698
2019210721
2019546720
2019385019
2019244287
201961024
2019284509
201919343
2019452105
2019262093
2019390326
2019582453
2019529720
2019199456
2019533329
2019333183
2019619075
2019226933
2019332096
2019447838
2019162018
2019212599
2019461760
2019621538
2019588850
2019372202
2019347967
2019576558
2019435692
2019619904
2019361548
201966260
201926030
2019290781
2019552535
2019602696
2019508227
2019528596
2019310355
201988585
2019409150
2019566347
2019613395
201913962
2019159289
2019100153
2019199802
2019400239
2019561955
2019597046
201919541
2019447775
2019591685
201987801
2019292256
2019619109
2019408443
2019263010
2019166975
2019204015
201947797
2019383090
2019337126
2019537183
2019140098
2019485850
2019515692
2019326047
2019408492
2019563120
2019306465
2019213740
2019347263
201955345
201990122
2019155316
2019125132
2019108162
2019481755
2019453079
2019337344
2019215625
2019176790
20192607
2019191713
201991784
2019105292
2019262816
201952616
201952332
2019598045
2019447787
2019544083
2019457172
2019371658
2019185912
2019167620
2019600113
2019366053
201957634
2019510207
2019450826
2019615777
2019392521
2019213084
2019421845
201965681
201935804
2019480784
2019156225
2019415254
2019574584
2019470165
201989926
2019270492
2019125132
2019227007
2019528154
2019479876
2019298263
2019221948
2019483394
2019288527
2019498986
2019146319
2019581040
201933395
2019122695
201948519
2019445580
201955189
2019282925
2019223237
2019572660
201931934
2019213084
2019519867
2019368385
2019270361
2019515741
2019562628
2019433312
20191716
2019181320
2019176533
2019112342
2019318810
2019275639
2019486652
2019411779
2019269835
20195832
2019591450
2019505633
2019119352
201919296
2019588736
2019519912
2019620386
2019296443
2019577283
2019361788
2019412971
2019455592
